"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"EST","GFCFASSET","OTHBUILDING","PC_GFCF","A","2015",37.7703741282474,
"EST","GFCFASSET","OTHBUILDING","PC_GFCF","A","2016",35.1811266473333,
"EST","GFCFASSET","OTHBUILDING","PC_GFCF","A","2017",38.2183192219921,
"EST","GFCFASSET","OTHBUILDING","PC_GFCF","A","2018",34.1544894097033,
"EST","GFCFASSET","OTHBUILDING","PC_GFCF","A","2019",36.8810785131132,
"EST","GFCFASSET","OTHBUILDING","PC_GFCF","A","2020",26.2264191942086,
"EST","GFCFASSET","OTHBUILDING","PC_GFCF","A","2021",27.6467789487011,
"NZL","GFCFASSET","TRANSPEQT","PC_GFCF","A","1971",18.1875792141952,
"NZL","GFCFASSET","TRANSPEQT","PC_GFCF","A","1972",17.4643584521385,
"NZL","GFCFASSET","TRANSPEQT","PC_GFCF","A","1973",16.9506334643949,
"NZL","GFCFASSET","TRANSPEQT","PC_GFCF","A","1974",15.5650319829424,
"NZL","GFCFASSET","TRANSPEQT","PC_GFCF","A","1975",16.7781331782495,
"NZL","GFCFASSET","TRANSPEQT","PC_GFCF","A","1976",14.1070002661698,
"NZL","GFCFASSET","TRANSPEQT","PC_GFCF","A","1977",15.0903851192036,
"NZL","GFCFASSET","TRANSPEQT","PC_GFCF","A","1978",17.0696672252813,
"NZL","GFCFASSET","TRANSPEQT","PC_GFCF","A","1979",17.3520108450068,
"NZL","GFCFASSET","TRANSPEQT","PC_GFCF","A","1980",16.4047527788425,
"NZL","GFCFASSET","TRANSPEQT","PC_GFCF","A","1981",18.0952380952381,
"NZL","GFCFASSET","TRANSPEQT","PC_GFCF","A","1982",15.2044043575026,
"NZL","GFCFASSET","TRANSPEQT","PC_GFCF","A","1983",12.5457779637962,
"NZL","GFCFASSET","TRANSPEQT","PC_GFCF","A","1984",14.5088069729435,
"NZL","GFCFASSET","TRANSPEQT","PC_GFCF","A","1985",14.4665050015156,
"NZL","GFCFASSET","TRANSPEQT","PC_GFCF","A","1986",11.4015612690683,
"NZL","GFCFASSET","TRANSPEQT","PC_GFCF","A","1987",10.6886326194399,
"NZL","GFCFASSET","TRANSPEQT","PC_GFCF","A","1988",7.95652757278948,
"NZL","GFCFASSET","TRANSPEQT","PC_GFCF","A","1989",11.2862036748676,
"NZL","GFCFASSET","TRANSPEQT","PC_GFCF","A","1990",10.5223027068242,
"NZL","GFCFASSET","TRANSPEQT","PC_GFCF","A","1991",11.2850327966607,
"NZL","GFCFASSET","TRANSPEQT","PC_GFCF","A","1992",13.0304329189884,
"NZL","GFCFASSET","TRANSPEQT","PC_GFCF","A","1993",13.3119438222653,
"NZL","GFCFASSET","TRANSPEQT","PC_GFCF","A","1994",12.8181205618618,
"NZL","GFCFASSET","TRANSPEQT","PC_GFCF","A","1995",12.6314813956721,
"NZL","GFCFASSET","TRANSPEQT","PC_GFCF","A","1996",12.2969324067106,
"NZL","GFCFASSET","TRANSPEQT","PC_GFCF","A","1997",9.56237077877326,
"NZL","GFCFASSET","TRANSPEQT","PC_GFCF","A","1998",10.1948820690283,
"NZL","GFCFASSET","TRANSPEQT","PC_GFCF","A","1999",9.86717267552182,
"NZL","GFCFASSET","TRANSPEQT","PC_GFCF","A","2000",9.46892384039701,
"NZL","GFCFASSET","TRANSPEQT","PC_GFCF","A","2001",12.6518657795777,
"NZL","GFCFASSET","TRANSPEQT","PC_GFCF","A","2002",12.2239082785365,
"NZL","GFCFASSET","TRANSPEQT","PC_GFCF","A","2003",12.4259826821793,
"NZL","GFCFASSET","TRANSPEQT","PC_GFCF","A","2004",11.0924100344634,
"NZL","GFCFASSET","TRANSPEQT","PC_GFCF","A","2005",11.5352182539683,
"NZL","GFCFASSET","TRANSPEQT","PC_GFCF","A","2006",9.80015559661577,
"NZL","GFCFASSET","TRANSPEQT","PC_GFCF","A","2007",9.10862698537154,
"NZL","GFCFASSET","TRANSPEQT","PC_GFCF","A","2008",7.04484138059354,
"NZL","GFCFASSET","TRANSPEQT","PC_GFCF","A","2009",6.21205163528751,
"NZL","GFCFASSET","TRANSPEQT","PC_GFCF","A","2010",8.08724665106319,
"NZL","GFCFASSET","TRANSPEQT","PC_GFCF","A","2011",8.27631609884555,
"NZL","GFCFASSET","TRANSPEQT","PC_GFCF","A","2012",7.32971536161258,
"NZL","GFCFASSET","TRANSPEQT","PC_GFCF","A","2013",8.65181428485178,
"NZL","GFCFASSET","TRANSPEQT","PC_GFCF","A","2014",9.93949394939494,
"NZL","GFCFASSET","TRANSPEQT","PC_GFCF","A","2015",9.54937089715536,
"NZL","GFCFASSET","TRANSPEQT","PC_GFCF","A","2016",9.20199297557788,
"NZL","GFCFASSET","TRANSPEQT","PC_GFCF","A","2017",8.87391434561246,
"NZL","GFCFASSET","TRANSPEQT","PC_GFCF","A","2018",8.6320846408042,
"NZL","GFCFASSET","TRANSPEQT","PC_GFCF","A","2019",7.44321629250534,
"NZL","GFCFASSET","TRANSPEQT","PC_GFCF","A","2020",6.01744146497422,
"NLD","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1995",9.79237951632546,
"NLD","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1996",10.7519504977132,
"NLD","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1997",10.7392363931763,
"NLD","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1998",12.6668833731919,
"NLD","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1999",13.0843649225008,
"NLD","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2000",13.1263744894753,
"NLD","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2001",12.9205480479073,
"NLD","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2002",12.5566692221055,
"NLD","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2003",12.775000946647,
"NLD","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2004",13.430598487952,
"NLD","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2005",13.9728244437726,
"NLD","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2006",13.9575914272241,
"NLD","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2007",14.484905634213,
"NLD","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2008",13.9079648737958,
"NLD","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2009",14.5897181659756,
"NLD","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2010",16.3425947989642,
"NLD","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2011",16.0577253464666,
"NLD","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2012",17.5266315660585,
"NLD","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2013",19.6829350775753,
"NLD","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2014",19.3697201577816,
"NLD","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2015",20.1012239974301,
"NLD","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2016",20.1037586024351,
"NLD","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2017",18.0560973969194,
"NLD","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2018",17.6959131650358,
"NLD","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2019",17.042035090968,
"NLD","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2020",17.5540404158941,"E"
"ITA","GFCFASSET","CULTASSET","PC_GFCF","A","1970",-0.283835560792866,"E"
"ITA","GFCFASSET","CULTASSET","PC_GFCF","A","1971",0.348959141929433,"E"
"ITA","GFCFASSET","CULTASSET","PC_GFCF","A","1972",0.636247937740577,"E"
"ITA","GFCFASSET","CULTASSET","PC_GFCF","A","1973",0.169528621002891,"E"
"ITA","GFCFASSET","CULTASSET","PC_GFCF","A","1974",0.166346720222008,"E"
"ITA","GFCFASSET","CULTASSET","PC_GFCF","A","1975",0.271571500357927,"E"
"ITA","GFCFASSET","CULTASSET","PC_GFCF","A","1976",0.377374514794023,"E"
"ITA","GFCFASSET","CULTASSET","PC_GFCF","A","1977",0.390215728838312,"E"
"ITA","GFCFASSET","CULTASSET","PC_GFCF","A","1978",0.416479286075483,"E"
"ITA","GFCFASSET","CULTASSET","PC_GFCF","A","1979",0.364707136940203,"E"
"ITA","GFCFASSET","CULTASSET","PC_GFCF","A","1980",0.135088834214317,"E"
"ITA","GFCFASSET","CULTASSET","PC_GFCF","A","1981",0.216438743688842,"E"
"ITA","GFCFASSET","CULTASSET","PC_GFCF","A","1982",0.222716276937648,"E"
"ITA","GFCFASSET","CULTASSET","PC_GFCF","A","1983",0.206923760503729,"E"
"ITA","GFCFASSET","CULTASSET","PC_GFCF","A","1984",0.159295279561014,"E"
"ITA","GFCFASSET","CULTASSET","PC_GFCF","A","1985",0.132820790505921,"E"
"ITA","GFCFASSET","CULTASSET","PC_GFCF","A","1986",0.137010013371566,"E"
"ITA","GFCFASSET","CULTASSET","PC_GFCF","A","1987",0.18599073053892,"E"
"ITA","GFCFASSET","CULTASSET","PC_GFCF","A","1988",0.218398340111901,"E"
"ITA","GFCFASSET","CULTASSET","PC_GFCF","A","1989",0.13695213790826,"E"
"ITA","GFCFASSET","CULTASSET","PC_GFCF","A","1990",0.284364154751513,"E"
"ITA","GFCFASSET","CULTASSET","PC_GFCF","A","1991",0.303392967283468,"E"
"ITA","GFCFASSET","CULTASSET","PC_GFCF","A","1992",0.306679028220766,"E"
"ITA","GFCFASSET","CULTASSET","PC_GFCF","A","1993",0.36224653468335,"E"
"ITA","GFCFASSET","CULTASSET","PC_GFCF","A","1994",0.362312270597134,"E"
"ITA","GFCFASSET","CULTASSET","PC_GFCF","A","1995",0.332622262708907,
"ITA","GFCFASSET","CULTASSET","PC_GFCF","A","1996",0.313281179570879,
"ITA","GFCFASSET","CULTASSET","PC_GFCF","A","1997",0.305075953738506,
"ITA","GFCFASSET","CULTASSET","PC_GFCF","A","1998",0.28297147079829,
"ITA","GFCFASSET","CULTASSET","PC_GFCF","A","1999",0.283097568502635,
"ITA","GFCFASSET","CULTASSET","PC_GFCF","A","2000",0.261252426414936,
"ITA","GFCFASSET","CULTASSET","PC_GFCF","A","2001",0.262182998181927,
"ITA","GFCFASSET","CULTASSET","PC_GFCF","A","2002",0.270573650806417,
"ITA","GFCFASSET","CULTASSET","PC_GFCF","A","2003",0.259044756146903,
"ITA","GFCFASSET","CULTASSET","PC_GFCF","A","2004",0.2567774398455,
"ITA","GFCFASSET","CULTASSET","PC_GFCF","A","2005",0.236826152050066,
"ITA","GFCFASSET","CULTASSET","PC_GFCF","A","2006",0.223651020844251,
"ITA","GFCFASSET","CULTASSET","PC_GFCF","A","2007",0.196407318474038,
"ITA","GFCFASSET","CULTASSET","PC_GFCF","A","2008",0.174506848123944,
"ITA","GFCFASSET","CULTASSET","PC_GFCF","A","2009",0.200539543112849,
"ITA","GFCFASSET","CULTASSET","PC_GFCF","A","2010",0.206511032827909,
"ITA","GFCFASSET","CULTASSET","PC_GFCF","A","2011",0.208901479723942,
"ITA","GFCFASSET","CULTASSET","PC_GFCF","A","2012",0.237655881814954,
"ITA","GFCFASSET","CULTASSET","PC_GFCF","A","2013",0.254732811662063,
"ITA","GFCFASSET","CULTASSET","PC_GFCF","A","2014",0.241826282669606,
"ITA","GFCFASSET","CULTASSET","PC_GFCF","A","2015",0.229505307979073,
"ITA","GFCFASSET","CULTASSET","PC_GFCF","A","2016",0.223639045481629,
"ITA","GFCFASSET","CULTASSET","PC_GFCF","A","2017",0.216358736488697,
"ITA","GFCFASSET","CULTASSET","PC_GFCF","A","2018",0.208936404566676,
"ITA","GFCFASSET","CULTASSET","PC_GFCF","A","2019",0.192757992495124,
"ITA","GFCFASSET","CULTASSET","PC_GFCF","A","2020",0.207976221238806,
"ITA","GFCFASSET","CULTASSET","PC_GFCF","A","2021",0.178262346619281,
"KOR","GFCFASSET","FIXASSET","PC_GFCF","A","1970",2.33780605892931,
"KOR","GFCFASSET","FIXASSET","PC_GFCF","A","1971",2.49034989416013,
"KOR","GFCFASSET","FIXASSET","PC_GFCF","A","1972",2.58846657929227,
"KOR","GFCFASSET","FIXASSET","PC_GFCF","A","1973",2.23891698899137,
"KOR","GFCFASSET","FIXASSET","PC_GFCF","A","1974",1.99888434362216,
"KOR","GFCFASSET","FIXASSET","PC_GFCF","A","1975",2.25689607132906,
"KOR","GFCFASSET","FIXASSET","PC_GFCF","A","1976",2.40913375929611,
"KOR","GFCFASSET","FIXASSET","PC_GFCF","A","1977",2.60121438922826,
"KOR","GFCFASSET","FIXASSET","PC_GFCF","A","1978",2.49780686155962,
"KOR","GFCFASSET","FIXASSET","PC_GFCF","A","1979",2.5057294277734,
"KOR","GFCFASSET","FIXASSET","PC_GFCF","A","1980",2.86311565792698,
"KOR","GFCFASSET","FIXASSET","PC_GFCF","A","1981",3.38938408860917,
"KOR","GFCFASSET","FIXASSET","PC_GFCF","A","1982",4.10694030596353,
"KOR","GFCFASSET","FIXASSET","PC_GFCF","A","1983",3.84098506202728,
"KOR","GFCFASSET","FIXASSET","PC_GFCF","A","1984",4.31387833595313,
"KOR","GFCFASSET","FIXASSET","PC_GFCF","A","1985",5.15044404358512,
"KOR","GFCFASSET","FIXASSET","PC_GFCF","A","1986",5.77475579390921,
"KOR","GFCFASSET","FIXASSET","PC_GFCF","A","1987",6.1477482179849,
"KOR","GFCFASSET","FIXASSET","PC_GFCF","A","1988",6.38863983436446,
"KOR","GFCFASSET","FIXASSET","PC_GFCF","A","1989",6.63418145574351,
"KOR","GFCFASSET","FIXASSET","PC_GFCF","A","1990",6.44028634773085,
"KOR","GFCFASSET","FIXASSET","PC_GFCF","A","1991",6.17648521951369,
"KOR","GFCFASSET","FIXASSET","PC_GFCF","A","1992",6.74981915259237,
"KOR","GFCFASSET","FIXASSET","PC_GFCF","A","1993",7.10500340204506,
"KOR","GFCFASSET","FIXASSET","PC_GFCF","A","1994",7.78037521017079,
"KOR","GFCFASSET","FIXASSET","PC_GFCF","A","1995",8.6934782729319,
"KOR","GFCFASSET","FIXASSET","PC_GFCF","A","1996",8.84994216487547,
"KOR","GFCFASSET","FIXASSET","PC_GFCF","A","1997",9.97167880703185,
"KOR","GFCFASSET","FIXASSET","PC_GFCF","A","1998",12.3105107256253,
"KOR","GFCFASSET","FIXASSET","PC_GFCF","A","1999",12.6252860863389,
"KOR","GFCFASSET","FIXASSET","PC_GFCF","A","2000",13.2333728541662,
"KOR","GFCFASSET","FIXASSET","PC_GFCF","A","2001",14.7191417417572,
"KOR","GFCFASSET","FIXASSET","PC_GFCF","A","2002",15.0750878982687,
"KOR","GFCFASSET","FIXASSET","PC_GFCF","A","2003",14.8093270918442,
"KOR","GFCFASSET","FIXASSET","PC_GFCF","A","2004",15.3205077724545,
"KOR","GFCFASSET","FIXASSET","PC_GFCF","A","2005",15.7733775782651,
"KOR","GFCFASSET","FIXASSET","PC_GFCF","A","2006",16.09118634605,
"KOR","GFCFASSET","FIXASSET","PC_GFCF","A","2007",16.6520224669516,
"KOR","GFCFASSET","FIXASSET","PC_GFCF","A","2008",16.8259962349008,
"KOR","GFCFASSET","FIXASSET","PC_GFCF","A","2009",17.4208008583659,
"KOR","GFCFASSET","FIXASSET","PC_GFCF","A","2010",17.861910587642,
"KOR","GFCFASSET","FIXASSET","PC_GFCF","A","2011",18.3839877676776,
"KOR","GFCFASSET","FIXASSET","PC_GFCF","A","2012",19.7495475945564,
"KOR","GFCFASSET","FIXASSET","PC_GFCF","A","2013",20.6459961340088,
"KOR","GFCFASSET","FIXASSET","PC_GFCF","A","2014",21.1098519388736,
"KOR","GFCFASSET","FIXASSET","PC_GFCF","A","2015",20.5336280516264,
"KOR","GFCFASSET","FIXASSET","PC_GFCF","A","2016",20.0117174082763,
"KOR","GFCFASSET","FIXASSET","PC_GFCF","A","2017",19.3784013986176,
"KOR","GFCFASSET","FIXASSET","PC_GFCF","A","2018",20.7777071707454,
"KOR","GFCFASSET","FIXASSET","PC_GFCF","A","2019",21.7917689763129,
"KOR","GFCFASSET","FIXASSET","PC_GFCF","A","2020",22.3453068757118,"E"
"SVN","GFCFASSET","OTHBUILDING","PC_GFCF","A","1995",32.5968675133754,
"SVN","GFCFASSET","OTHBUILDING","PC_GFCF","A","1996",34.6894632027254,
"SVN","GFCFASSET","OTHBUILDING","PC_GFCF","A","1997",34.9444262316062,
"SVN","GFCFASSET","OTHBUILDING","PC_GFCF","A","1998",34.1993084219909,
"SVN","GFCFASSET","OTHBUILDING","PC_GFCF","A","1999",34.7077002279317,
"SVN","GFCFASSET","OTHBUILDING","PC_GFCF","A","2000",37.8337284331091,
"SVN","GFCFASSET","OTHBUILDING","PC_GFCF","A","2001",36.4365418575522,
"SVN","GFCFASSET","OTHBUILDING","PC_GFCF","A","2002",36.9783147574977,
"SVN","GFCFASSET","OTHBUILDING","PC_GFCF","A","2003",39.2424768346661,
"SVN","GFCFASSET","OTHBUILDING","PC_GFCF","A","2004",38.4003125371583,
"SVN","GFCFASSET","OTHBUILDING","PC_GFCF","A","2005",37.6678010465744,
"SVN","GFCFASSET","OTHBUILDING","PC_GFCF","A","2006",34.7355133642214,
"SVN","GFCFASSET","OTHBUILDING","PC_GFCF","A","2007",37.1792593707641,
"SVN","GFCFASSET","OTHBUILDING","PC_GFCF","A","2008",39.0715426133905,
"SVN","GFCFASSET","OTHBUILDING","PC_GFCF","A","2009",39.68810919428,
"SVN","GFCFASSET","OTHBUILDING","PC_GFCF","A","2010",36.908255240996,
"SVN","GFCFASSET","OTHBUILDING","PC_GFCF","A","2011",31.427178917779,
"SVN","GFCFASSET","OTHBUILDING","PC_GFCF","A","2012",32.9502173476914,
"SVN","GFCFASSET","OTHBUILDING","PC_GFCF","A","2013",31.1905822141888,
"SVN","GFCFASSET","OTHBUILDING","PC_GFCF","A","2014",36.2815473001595,
"SVN","GFCFASSET","OTHBUILDING","PC_GFCF","A","2015",34.0748330719831,
"SVN","GFCFASSET","OTHBUILDING","PC_GFCF","A","2016",28.8523098344824,
"SVN","GFCFASSET","OTHBUILDING","PC_GFCF","A","2017",29.3940030007666,
"SVN","GFCFASSET","OTHBUILDING","PC_GFCF","A","2018",30.9015263483769,
"SVN","GFCFASSET","OTHBUILDING","PC_GFCF","A","2019",32.3350852173671,
"SVN","GFCFASSET","OTHBUILDING","PC_GFCF","A","2020",33.1159893132447,
"SVN","GFCFASSET","OTHBUILDING","PC_GFCF","A","2021",31.3184943518224,
"MEX","GFCFASSET","FIXASSET","PC_GFCF","A","1993",0.414979565590697,
"MEX","GFCFASSET","FIXASSET","PC_GFCF","A","1994",0.447293919341528,
"MEX","GFCFASSET","FIXASSET","PC_GFCF","A","1995",0.753116707024613,
"MEX","GFCFASSET","FIXASSET","PC_GFCF","A","1996",0.652275350805749,
"MEX","GFCFASSET","FIXASSET","PC_GFCF","A","1997",0.612136512303553,
"MEX","GFCFASSET","FIXASSET","PC_GFCF","A","1998",0.584596039833832,
"MEX","GFCFASSET","FIXASSET","PC_GFCF","A","1999",0.604333453227325,
"MEX","GFCFASSET","FIXASSET","PC_GFCF","A","2000",0.622411741066228,
"MEX","GFCFASSET","FIXASSET","PC_GFCF","A","2001",0.72865433197942,
"MEX","GFCFASSET","FIXASSET","PC_GFCF","A","2002",0.576475458607738,
"MEX","GFCFASSET","FIXASSET","PC_GFCF","A","2003",0.641048081045862,
"MEX","GFCFASSET","FIXASSET","PC_GFCF","A","2004",0.667924227853288,
"MEX","GFCFASSET","FIXASSET","PC_GFCF","A","2005",0.724065709640849,
"MEX","GFCFASSET","FIXASSET","PC_GFCF","A","2006",0.732912319448429,
"MEX","GFCFASSET","FIXASSET","PC_GFCF","A","2007",0.753275479007524,
"MEX","GFCFASSET","FIXASSET","PC_GFCF","A","2008",0.711490423723638,
"MEX","GFCFASSET","FIXASSET","PC_GFCF","A","2009",0.810114314591468,
"MEX","GFCFASSET","FIXASSET","PC_GFCF","A","2010",0.865341835529006,
"MEX","GFCFASSET","FIXASSET","PC_GFCF","A","2011",0.903209148813778,
"MEX","GFCFASSET","FIXASSET","PC_GFCF","A","2012",0.902373153365478,
"MEX","GFCFASSET","FIXASSET","PC_GFCF","A","2013",0.943121838376411,
"MEX","GFCFASSET","FIXASSET","PC_GFCF","A","2014",0.924942243539695,
"MEX","GFCFASSET","FIXASSET","PC_GFCF","A","2015",0.931195247184862,
"MEX","GFCFASSET","FIXASSET","PC_GFCF","A","2016",0.939315584652378,
"MEX","GFCFASSET","FIXASSET","PC_GFCF","A","2017",0.9269021552943,
"MEX","GFCFASSET","FIXASSET","PC_GFCF","A","2018",0.889810918323061,
"MEX","GFCFASSET","FIXASSET","PC_GFCF","A","2019",0.92994139476346,"E"
"MEX","GFCFASSET","FIXASSET","PC_GFCF","A","2020",1.05654315550361,"E"
"CZE","GFCFASSET","CULTASSET","PC_GFCF","A","1993",0.211618637722548,"E"
"CZE","GFCFASSET","CULTASSET","PC_GFCF","A","1994",0.280323535240249,"E"
"CZE","GFCFASSET","CULTASSET","PC_GFCF","A","1995",0.759334099588447,
"CZE","GFCFASSET","CULTASSET","PC_GFCF","A","1996",0.672582727199112,
"CZE","GFCFASSET","CULTASSET","PC_GFCF","A","1997",0.655382464705086,
"CZE","GFCFASSET","CULTASSET","PC_GFCF","A","1998",0.731140112271556,
"CZE","GFCFASSET","CULTASSET","PC_GFCF","A","1999",0.375254462974253,
"CZE","GFCFASSET","CULTASSET","PC_GFCF","A","2000",0.639880272664497,
"CZE","GFCFASSET","CULTASSET","PC_GFCF","A","2001",0.667421124657565,
"CZE","GFCFASSET","CULTASSET","PC_GFCF","A","2002",0.617045074374966,
"CZE","GFCFASSET","CULTASSET","PC_GFCF","A","2003",0.513955735938822,
"CZE","GFCFASSET","CULTASSET","PC_GFCF","A","2004",0.596358185165661,
"CZE","GFCFASSET","CULTASSET","PC_GFCF","A","2005",0.486322702600981,
"CZE","GFCFASSET","CULTASSET","PC_GFCF","A","2006",0.443387668983673,
"CZE","GFCFASSET","CULTASSET","PC_GFCF","A","2007",0.382503680916278,
"CZE","GFCFASSET","CULTASSET","PC_GFCF","A","2008",0.340811452617906,
"CZE","GFCFASSET","CULTASSET","PC_GFCF","A","2009",0.355135359869887,
"CZE","GFCFASSET","CULTASSET","PC_GFCF","A","2010",0.334127601319905,
"CZE","GFCFASSET","CULTASSET","PC_GFCF","A","2011",0.331594700005244,
"CZE","GFCFASSET","CULTASSET","PC_GFCF","A","2012",0.190187663048052,
"CZE","GFCFASSET","CULTASSET","PC_GFCF","A","2013",0.277457329632633,
"CZE","GFCFASSET","CULTASSET","PC_GFCF","A","2014",0.304533950734704,
"CZE","GFCFASSET","CULTASSET","PC_GFCF","A","2015",0.27364896516047,
"CZE","GFCFASSET","CULTASSET","PC_GFCF","A","2016",0.322783662232222,
"CZE","GFCFASSET","CULTASSET","PC_GFCF","A","2017",0.451937204680043,
"CZE","GFCFASSET","CULTASSET","PC_GFCF","A","2018",0.275680522605381,
"CZE","GFCFASSET","CULTASSET","PC_GFCF","A","2019",0.26639074981086,
"CZE","GFCFASSET","CULTASSET","PC_GFCF","A","2020",0.303658120942615,
"CZE","GFCFASSET","CULTASSET","PC_GFCF","A","2021",0.297245554469141,
"GBR","GFCFASSET","TRANSPEQT","PC_GFCF","A","1980",7.8296337086431,"E"
"GBR","GFCFASSET","TRANSPEQT","PC_GFCF","A","1981",6.64822117341444,"E"
"GBR","GFCFASSET","TRANSPEQT","PC_GFCF","A","1982",6.77793794796321,"E"
"GBR","GFCFASSET","TRANSPEQT","PC_GFCF","A","1983",6.60947325284037,"E"
"GBR","GFCFASSET","TRANSPEQT","PC_GFCF","A","1984",7.21479746492088,"E"
"GBR","GFCFASSET","TRANSPEQT","PC_GFCF","A","1985",7.43213067586886,"E"
"GBR","GFCFASSET","TRANSPEQT","PC_GFCF","A","1986",6.75616799319256,"E"
"GBR","GFCFASSET","TRANSPEQT","PC_GFCF","A","1987",7.05682144581551,"E"
"GBR","GFCFASSET","TRANSPEQT","PC_GFCF","A","1988",6.78433010510298,"E"
"GBR","GFCFASSET","TRANSPEQT","PC_GFCF","A","1989",6.74301121884101,"E"
"GBR","GFCFASSET","TRANSPEQT","PC_GFCF","A","1990",7.10307201035387,"E"
"GBR","GFCFASSET","TRANSPEQT","PC_GFCF","A","1991",6.5667071784662,"E"
"GBR","GFCFASSET","TRANSPEQT","PC_GFCF","A","1992",6.29218371542555,"E"
"GBR","GFCFASSET","TRANSPEQT","PC_GFCF","A","1993",6.93852825470358,"E"
"GBR","GFCFASSET","TRANSPEQT","PC_GFCF","A","1994",7.8979065083025,"E"
"GBR","GFCFASSET","TRANSPEQT","PC_GFCF","A","1995",7.02134321348432,
"GBR","GFCFASSET","TRANSPEQT","PC_GFCF","A","1996",6.69075719007186,
"GBR","GFCFASSET","TRANSPEQT","PC_GFCF","A","1997",7.9898728576608,
"GBR","GFCFASSET","TRANSPEQT","PC_GFCF","A","1998",8.18371439107587,
"GBR","GFCFASSET","TRANSPEQT","PC_GFCF","A","1999",8.16758030947925,
"GBR","GFCFASSET","TRANSPEQT","PC_GFCF","A","2000",6.49950562353232,
"GBR","GFCFASSET","TRANSPEQT","PC_GFCF","A","2001",7.22247853198994,
"GBR","GFCFASSET","TRANSPEQT","PC_GFCF","A","2002",7.66523400191022,
"GBR","GFCFASSET","TRANSPEQT","PC_GFCF","A","2003",7.01455843095524,
"GBR","GFCFASSET","TRANSPEQT","PC_GFCF","A","2004",6.46310521772282,
"GBR","GFCFASSET","TRANSPEQT","PC_GFCF","A","2005",5.74696058343606,
"GBR","GFCFASSET","TRANSPEQT","PC_GFCF","A","2006",6.27454918333533,
"GBR","GFCFASSET","TRANSPEQT","PC_GFCF","A","2007",6.08027762709307,
"GBR","GFCFASSET","TRANSPEQT","PC_GFCF","A","2008",5.74921798194655,
"GBR","GFCFASSET","TRANSPEQT","PC_GFCF","A","2009",6.10622210955387,
"GBR","GFCFASSET","TRANSPEQT","PC_GFCF","A","2010",7.24655285234571,
"GBR","GFCFASSET","TRANSPEQT","PC_GFCF","A","2011",5.67434210526316,
"GBR","GFCFASSET","TRANSPEQT","PC_GFCF","A","2012",5.05993541139088,
"GBR","GFCFASSET","TRANSPEQT","PC_GFCF","A","2013",4.4598089407294,
"GBR","GFCFASSET","TRANSPEQT","PC_GFCF","A","2014",5.860933791239,
"GBR","GFCFASSET","TRANSPEQT","PC_GFCF","A","2015",7.22212552441886,
"GBR","GFCFASSET","TRANSPEQT","PC_GFCF","A","2016",7.59238143502682,
"GBR","GFCFASSET","TRANSPEQT","PC_GFCF","A","2017",7.23080953628504,
"GBR","GFCFASSET","TRANSPEQT","PC_GFCF","A","2018",5.40205556015567,
"GBR","GFCFASSET","TRANSPEQT","PC_GFCF","A","2019",4.97411219467029,
"GBR","GFCFASSET","TRANSPEQT","PC_GFCF","A","2020",4.17145699306116,
"GBR","GFCFASSET","TRANSPEQT","PC_GFCF","A","2021",3.55790149254486,
"ZAF","GFCFASSET","TRANSPEQT","PC_GFCF","A","1970",11.1278195488722,
"ZAF","GFCFASSET","TRANSPEQT","PC_GFCF","A","1971",12.2978177150193,
"ZAF","GFCFASSET","TRANSPEQT","PC_GFCF","A","1972",13.2258776771914,
"ZAF","GFCFASSET","TRANSPEQT","PC_GFCF","A","1973",12.4366910523354,
"ZAF","GFCFASSET","TRANSPEQT","PC_GFCF","A","1974",11.1810781753955,
"ZAF","GFCFASSET","TRANSPEQT","PC_GFCF","A","1975",12.6115815976196,
"ZAF","GFCFASSET","TRANSPEQT","PC_GFCF","A","1976",14.6016833039734,
"ZAF","GFCFASSET","TRANSPEQT","PC_GFCF","A","1977",15.4212454212454,
